name,squares,circles,up,right,down,left
img_04910.png,0,0,8,0,2,0
img_04911.png,0,0,0,7,3,0
img_04912.png,0,0,6,0,0,4
img_04913.png,0,8,0,2,0,0
img_04914.png,0,7,0,0,3,0
img_04915.png,0,5,0,5,0,0
img_04916.png,5,5,0,0,0,0
img_04917.png,0,0,7,0,3,0
img_04918.png,0,0,6,0,0,4
img_04919.png,0,0,6,4,0,0
img_04920.png,0,0,0,6,0,4
img_04921.png,0,0,0,0,2,8
img_04922.png,0,0,0,8,2,0
img_04923.png,0,0,0,3,7,0
img_04924.png,2,0,0,0,8,0
img_04925.png,0,0,4,0,6,0
img_04926.png,0,2,8,0,0,0
img_04927.png,0,6,0,0,4,0
img_04928.png,0,8,0,0,2,0
img_04929.png,0,0,5,5,0,0
img_04930.png,0,0,0,4,0,6
img_04931.png,0,3,0,0,7,0
img_04932.png,0,0,0,0,6,4
img_04933.png,2,0,0,0,0,8
img_04934.png,5,0,0,5,0,0
img_04935.png,0,7,0,0,3,0
img_04936.png,0,0,0,0,2,8
img_04937.png,5,5,0,0,0,0
img_04938.png,0,0,0,0,6,4
img_04939.png,0,8,2,0,0,0
img_04940.png,0,0,0,6,4,0
img_04941.png,2,8,0,0,0,0
img_04942.png,0,0,0,5,0,5
img_04943.png,0,8,0,0,2,0
img_04944.png,0,4,0,6,0,0
img_04945.png,0,0,8,0,2,0
img_04946.png,0,0,2,0,0,8
img_04947.png,0,3,7,0,0,0
img_04948.png,0,8,0,0,0,2
img_04949.png,0,2,0,0,8,0
img_04950.png,3,0,0,0,0,7
img_04951.png,0,0,0,0,2,8
img_04952.png,6,4,0,0,0,0
img_04953.png,0,0,2,0,8,0
img_04954.png,3,0,0,0,0,7
img_04955.png,0,0,2,8,0,0
img_04956.png,0,0,3,7,0,0
img_04957.png,0,0,6,0,4,0
img_04958.png,0,0,2,0,0,8
img_04959.png,0,0,6,0,0,4
img_04960.png,0,6,4,0,0,0
img_04961.png,0,0,3,7,0,0
img_04962.png,0,0,6,0,4,0
img_04963.png,4,6,0,0,0,0
img_04964.png,0,0,7,0,3,0
img_04965.png,0,0,3,7,0,0
img_04966.png,0,0,5,0,5,0
img_04967.png,0,0,4,0,0,6
img_04968.png,0,2,8,0,0,0
img_04969.png,8,0,0,2,0,0
img_04970.png,7,0,0,3,0,0
img_04971.png,6,0,0,4,0,0
img_04972.png,0,0,6,4,0,0
img_04973.png,0,0,0,0,4,6
img_04974.png,0,8,0,2,0,0
img_04975.png,0,5,5,0,0,0
img_04976.png,0,0,3,0,7,0
img_04977.png,0,0,0,3,0,7
img_04978.png,3,0,0,7,0,0
img_04979.png,0,6,0,0,4,0
img_04980.png,8,0,0,2,0,0
img_04981.png,0,0,0,6,4,0
img_04982.png,0,0,0,0,6,4
img_04983.png,4,6,0,0,0,0
img_04984.png,0,0,4,6,0,0
img_04985.png,0,0,0,2,8,0
img_04986.png,5,0,5,0,0,0
img_04987.png,0,7,0,0,0,3
img_04988.png,7,0,3,0,0,0
img_04989.png,0,5,5,0,0,0
img_04990.png,0,5,0,5,0,0
img_04991.png,7,0,0,0,3,0
img_04992.png,7,3,0,0,0,0
img_04993.png,0,0,3,0,7,0
img_04994.png,0,0,0,0,6,4
img_04995.png,3,0,0,7,0,0
img_04996.png,3,0,0,7,0,0
img_04997.png,0,0,4,0,6,0
img_04998.png,0,0,0,2,0,8
img_04999.png,0,0,8,2,0,0
img_05000.png,5,0,0,0,5,0
img_05001.png,0,0,6,0,0,4
img_05002.png,3,0,0,7,0,0
img_05003.png,8,0,0,0,2,0
img_05004.png,0,0,5,5,0,0
img_05005.png,7,0,3,0,0,0
img_05006.png,4,0,0,0,0,6
img_05007.png,7,3,0,0,0,0
img_05008.png,7,3,0,0,0,0
img_05009.png,7,0,0,0,0,3
img_05010.png,6,0,0,0,0,4
img_05011.png,0,3,0,0,0,7
img_05012.png,0,3,0,0,0,7
img_05013.png,0,0,2,0,0,8
img_05014.png,0,0,0,4,6,0
img_05015.png,0,8,0,0,2,0
img_05016.png,0,7,0,3,0,0
img_05017.png,0,0,0,5,0,5
img_05018.png,6,0,0,0,4,0
img_05019.png,0,0,3,0,7,0
img_05020.png,0,0,0,0,5,5
img_05021.png,0,0,0,3,0,7
img_05022.png,0,7,0,0,0,3
img_05023.png,0,8,0,0,0,2
img_05024.png,4,0,0,0,0,6
img_05025.png,0,0,0,0,6,4
img_05026.png,0,0,0,8,0,2
img_05027.png,0,0,4,6,0,0
img_05028.png,8,0,0,0,0,2
img_05029.png,0,0,0,6,4,0
img_05030.png,0,0,6,4,0,0
img_05031.png,7,0,3,0,0,0
img_05032.png,2,0,0,0,8,0
img_05033.png,0,2,0,8,0,0
img_05034.png,0,0,8,0,2,0
img_05035.png,0,0,6,0,0,4
img_05036.png,0,0,4,6,0,0
img_05037.png,3,0,7,0,0,0
img_05038.png,0,0,0,2,8,0
img_05039.png,0,0,0,8,0,2
img_05040.png,0,0,6,0,0,4
img_05041.png,0,0,3,0,7,0
img_05042.png,0,0,0,0,8,2
img_05043.png,0,4,0,0,6,0
img_05044.png,0,3,7,0,0,0
img_05045.png,6,0,4,0,0,0
img_05046.png,0,0,0,6,0,4
img_05047.png,0,0,0,7,3,0
img_05048.png,0,0,8,2,0,0
img_05049.png,0,0,0,5,5,0
img_05050.png,2,0,8,0,0,0
img_05051.png,2,0,0,0,8,0
img_05052.png,0,0,0,8,0,2
img_05053.png,0,0,8,0,2,0
img_05054.png,0,0,4,6,0,0
img_05055.png,0,0,2,0,0,8
img_05056.png,0,0,0,2,0,8
img_05057.png,7,0,3,0,0,0
img_05058.png,0,5,0,5,0,0
img_05059.png,0,0,0,7,0,3
img_05060.png,0,7,0,3,0,0
img_05061.png,4,0,0,0,0,6
img_05062.png,6,4,0,0,0,0
img_05063.png,8,0,0,0,0,2
img_05064.png,4,6,0,0,0,0
img_05065.png,0,0,0,0,7,3
img_05066.png,0,0,7,0,3,0
img_05067.png,0,0,0,2,8,0
img_05068.png,0,0,3,7,0,0
img_05069.png,5,5,0,0,0,0
img_05070.png,0,6,4,0,0,0
img_05071.png,0,0,0,6,0,4
img_05072.png,6,0,4,0,0,0
img_05073.png,0,0,0,4,0,6
img_05074.png,7,0,0,3,0,0
img_05075.png,0,2,0,0,8,0
img_05076.png,3,7,0,0,0,0
img_05077.png,7,3,0,0,0,0
img_05078.png,0,0,0,6,4,0
img_05079.png,2,0,0,0,0,8
img_05080.png,8,0,0,0,2,0
img_05081.png,0,0,0,2,0,8
img_05082.png,0,0,0,8,2,0
img_05083.png,0,0,4,6,0,0
img_05084.png,0,0,7,0,3,0
img_05085.png,0,0,8,2,0,0
img_05086.png,0,0,5,0,0,5
img_05087.png,3,0,7,0,0,0
img_05088.png,6,0,4,0,0,0
img_05089.png,0,5,0,0,0,5
img_05090.png,8,0,0,0,2,0
img_05091.png,0,7,0,3,0,0
img_05092.png,0,0,6,4,0,0
img_05093.png,0,0,0,6,0,4
img_05094.png,0,2,8,0,0,0
img_05095.png,0,0,7,3,0,0
img_05096.png,6,0,0,0,4,0
img_05097.png,0,6,0,0,4,0
img_05098.png,0,0,0,4,0,6
img_05099.png,7,0,0,3,0,0
img_05100.png,0,0,3,7,0,0
img_05101.png,0,0,0,7,0,3
img_05102.png,0,0,0,0,6,4
img_05103.png,0,0,0,6,4,0
img_05104.png,8,0,0,2,0,0
img_05105.png,0,0,0,3,0,7
img_05106.png,5,0,0,0,5,0
img_05107.png,0,7,3,0,0,0
img_05108.png,2,0,0,0,0,8
img_05109.png,0,8,0,2,0,0
img_05110.png,0,0,5,0,5,0
img_05111.png,3,0,0,0,7,0
img_05112.png,0,5,0,5,0,0
img_05113.png,0,3,0,0,7,0
img_05114.png,0,0,0,6,0,4
img_05115.png,0,7,3,0,0,0
img_05116.png,0,2,8,0,0,0
img_05117.png,2,0,0,0,0,8
img_05118.png,0,3,0,0,7,0
img_05119.png,0,3,7,0,0,0
img_05120.png,0,6,0,0,4,0
img_05121.png,7,0,3,0,0,0
img_05122.png,5,0,0,5,0,0
img_05123.png,0,4,6,0,0,0
img_05124.png,0,6,0,0,4,0
img_05125.png,0,4,0,0,6,0
img_05126.png,0,0,8,0,2,0
img_05127.png,0,0,0,3,7,0
img_05128.png,0,0,6,0,0,4
img_05129.png,0,2,0,8,0,0
img_05130.png,0,0,0,2,8,0
img_05131.png,0,0,8,2,0,0
img_05132.png,0,0,0,6,4,0
img_05133.png,5,0,0,0,5,0
img_05134.png,0,7,3,0,0,0
img_05135.png,3,0,7,0,0,0
img_05136.png,6,0,4,0,0,0
img_05137.png,0,0,0,0,6,4
img_05138.png,4,0,6,0,0,0
img_05139.png,0,0,0,7,3,0
img_05140.png,0,0,7,3,0,0
img_05141.png,0,0,0,4,6,0
img_05142.png,4,6,0,0,0,0
img_05143.png,0,0,8,0,0,2
img_05144.png,0,3,0,0,0,7
img_05145.png,0,7,0,0,3,0
img_05146.png,4,0,6,0,0,0
img_05147.png,4,0,6,0,0,0
img_05148.png,0,0,2,8,0,0
img_05149.png,8,0,0,0,2,0
img_05150.png,0,7,3,0,0,0
img_05151.png,8,0,0,0,0,2
img_05152.png,0,0,0,8,0,2
img_05153.png,0,0,0,0,6,4
img_05154.png,8,2,0,0,0,0
img_05155.png,0,0,5,0,0,5
img_05156.png,4,0,0,0,0,6
img_05157.png,7,0,0,0,3,0
img_05158.png,0,0,7,0,0,3
img_05159.png,0,3,0,0,7,0
img_05160.png,4,0,0,0,6,0
img_05161.png,0,8,0,2,0,0
img_05162.png,5,0,0,0,0,5
img_05163.png,0,4,0,0,6,0
img_05164.png,7,0,0,0,0,3
img_05165.png,8,0,2,0,0,0
img_05166.png,0,0,8,0,0,2
img_05167.png,0,0,0,4,0,6
img_05168.png,3,0,7,0,0,0
img_05169.png,0,0,0,0,4,6
img_05170.png,0,4,0,0,6,0
img_05171.png,0,7,0,0,0,3
img_05172.png,5,0,5,0,0,0
img_05173.png,0,0,0,5,0,5
img_05174.png,0,2,0,8,0,0
img_05175.png,0,0,0,7,0,3
img_05176.png,0,6,4,0,0,0
img_05177.png,8,0,2,0,0,0
img_05178.png,6,0,0,4,0,0
img_05179.png,0,5,0,0,0,5
img_05180.png,4,0,6,0,0,0
img_05181.png,0,0,7,3,0,0
img_05182.png,0,0,0,7,0,3
img_05183.png,0,2,0,0,8,0
img_05184.png,0,0,7,0,3,0
img_05185.png,0,6,0,0,4,0
img_05186.png,0,0,0,0,5,5
img_05187.png,5,0,5,0,0,0
img_05188.png,6,0,0,4,0,0
img_05189.png,0,6,0,4,0,0
img_05190.png,6,0,0,0,4,0
img_05191.png,0,0,6,4,0,0
img_05192.png,0,4,0,0,0,6
img_05193.png,7,3,0,0,0,0
img_05194.png,0,7,0,0,3,0
img_05195.png,0,0,2,8,0,0
img_05196.png,0,8,0,0,2,0
img_05197.png,4,6,0,0,0,0
img_05198.png,5,0,0,5,0,0
img_05199.png,0,0,0,7,0,3
img_05200.png,5,0,0,0,5,0
img_05201.png,0,0,6,4,0,0
img_05202.png,3,0,0,0,0,7
img_05203.png,3,0,0,7,0,0
img_05204.png,3,0,0,0,7,0
img_05205.png,0,0,0,5,5,0
img_05206.png,8,0,0,0,2,0
img_05207.png,0,3,0,0,0,7
img_05208.png,0,0,8,2,0,0
img_05209.png,0,8,0,0,2,0
img_05210.png,0,7,0,3,0,0
img_05211.png,0,0,0,0,2,8
img_05212.png,4,6,0,0,0,0
img_05213.png,0,3,0,0,0,7
img_05214.png,0,0,0,0,7,3
img_05215.png,6,4,0,0,0,0
img_05216.png,0,8,0,0,0,2
img_05217.png,0,0,5,0,0,5
img_05218.png,0,0,3,7,0,0
img_05219.png,0,3,7,0,0,0
img_05220.png,6,0,0,0,4,0
img_05221.png,0,0,0,0,3,7
img_05222.png,0,6,4,0,0,0
img_05223.png,0,6,0,0,4,0
img_05224.png,0,5,0,0,0,5
img_05225.png,0,0,5,0,0,5
img_05226.png,3,0,0,0,7,0
img_05227.png,0,0,2,0,0,8
img_05228.png,0,0,5,5,0,0
img_05229.png,6,4,0,0,0,0
img_05230.png,0,3,0,0,0,7
img_05231.png,4,0,0,0,0,6
img_05232.png,0,0,0,0,4,6
img_05233.png,0,3,0,0,7,0
img_05234.png,0,3,0,0,0,7
img_05235.png,0,6,0,4,0,0
img_05236.png,8,0,0,0,2,0
img_05237.png,3,0,0,7,0,0
img_05238.png,0,0,0,2,8,0
img_05239.png,2,8,0,0,0,0
img_05240.png,0,4,6,0,0,0
img_05241.png,5,0,0,5,0,0
img_05242.png,0,0,6,4,0,0
img_05243.png,0,2,0,8,0,0
img_05244.png,0,8,0,2,0,0
img_05245.png,0,0,7,0,0,3
img_05246.png,0,0,7,0,0,3
img_05247.png,0,0,0,8,2,0
img_05248.png,0,7,0,0,0,3
img_05249.png,7,0,0,0,3,0
img_05250.png,0,3,7,0,0,0
img_05251.png,0,0,5,0,5,0
img_05252.png,7,0,0,0,3,0
img_05253.png,0,0,2,0,0,8
img_05254.png,4,0,6,0,0,0
img_05255.png,0,0,8,0,0,2
img_05256.png,2,0,0,0,0,8
img_05257.png,2,8,0,0,0,0
img_05258.png,0,3,0,7,0,0
img_05259.png,0,0,0,0,7,3
img_05260.png,0,0,0,5,5,0
img_05261.png,0,6,0,4,0,0
img_05262.png,0,3,7,0,0,0
img_05263.png,2,0,8,0,0,0
img_05264.png,0,0,3,7,0,0
img_05265.png,0,7,0,3,0,0
img_05266.png,0,0,7,3,0,0
img_05267.png,0,2,8,0,0,0
img_05268.png,7,0,0,0,0,3
img_05269.png,4,0,0,0,6,0
img_05270.png,0,7,0,3,0,0
img_05271.png,0,7,0,0,0,3
img_05272.png,0,0,0,0,6,4
img_05273.png,0,0,0,3,7,0
img_05274.png,0,0,0,4,0,6
img_05275.png,0,2,0,0,0,8
img_05276.png,0,6,0,0,4,0
img_05277.png,7,3,0,0,0,0
img_05278.png,0,7,0,3,0,0
img_05279.png,0,0,4,6,0,0
img_05280.png,0,2,0,0,0,8
img_05281.png,0,0,2,0,0,8
img_05282.png,0,0,0,4,6,0
img_05283.png,0,4,6,0,0,0
img_05284.png,0,3,0,0,0,7
img_05285.png,0,0,6,0,0,4
img_05286.png,4,0,0,0,6,0
img_05287.png,0,0,0,0,7,3
img_05288.png,0,0,0,0,5,5
img_05289.png,0,0,3,0,7,0
img_05290.png,0,2,0,8,0,0
img_05291.png,3,7,0,0,0,0
img_05292.png,5,0,5,0,0,0
img_05293.png,0,8,2,0,0,0
img_05294.png,0,6,0,4,0,0
img_05295.png,0,0,7,3,0,0
img_05296.png,6,4,0,0,0,0
img_05297.png,0,0,0,6,4,0
img_05298.png,5,5,0,0,0,0
img_05299.png,0,0,0,0,5,5
img_05300.png,0,0,0,0,5,5
img_05301.png,2,0,8,0,0,0
img_05302.png,0,0,0,6,4,0
img_05303.png,5,5,0,0,0,0
img_05304.png,0,0,0,7,0,3
img_05305.png,3,7,0,0,0,0
img_05306.png,0,0,0,0,7,3
img_05307.png,0,5,0,0,0,5
img_05308.png,0,7,3,0,0,0
img_05309.png,3,0,0,7,0,0
img_05310.png,0,2,8,0,0,0
img_05311.png,0,0,0,4,6,0
img_05312.png,0,7,0,0,3,0
img_05313.png,0,0,0,7,0,3
img_05314.png,0,0,2,0,0,8
img_05315.png,4,0,0,0,6,0
img_05316.png,0,0,0,0,2,8
img_05317.png,0,0,0,6,4,0
img_05318.png,0,4,0,0,6,0
img_05319.png,2,0,0,0,8,0
img_05320.png,0,0,0,5,5,0
img_05321.png,0,7,0,0,0,3
img_05322.png,0,3,0,0,0,7
img_05323.png,0,0,2,8,0,0
img_05324.png,0,5,0,0,0,5
img_05325.png,2,8,0,0,0,0
img_05326.png,0,0,7,0,3,0
img_05327.png,5,0,0,5,0,0
img_05328.png,0,6,0,4,0,0
img_05329.png,2,0,0,8,0,0
img_05330.png,8,2,0,0,0,0
img_05331.png,0,3,7,0,0,0
img_05332.png,0,0,6,0,4,0
img_05333.png,4,0,0,0,6,0
img_05334.png,7,0,0,3,0,0
img_05335.png,0,0,0,5,5,0
img_05336.png,0,0,0,4,0,6
img_05337.png,0,0,8,0,2,0
img_05338.png,2,0,0,0,0,8
img_05339.png,0,0,0,8,2,0
img_05340.png,0,0,0,0,4,6
img_05341.png,0,0,6,4,0,0
img_05342.png,0,5,5,0,0,0
img_05343.png,8,0,0,0,0,2
img_05344.png,0,0,2,8,0,0
img_05345.png,0,5,5,0,0,0
img_05346.png,0,8,0,0,0,2
img_05347.png,2,8,0,0,0,0
img_05348.png,0,3,0,0,7,0
img_05349.png,0,0,0,6,4,0
img_05350.png,0,0,3,7,0,0
img_05351.png,0,2,0,0,8,0
img_05352.png,4,0,0,0,6,0
img_05353.png,0,3,0,0,7,0
img_05354.png,0,0,0,2,8,0
img_05355.png,0,0,6,4,0,0
img_05356.png,0,0,0,7,3,0
img_05357.png,0,0,0,6,4,0
img_05358.png,0,0,7,3,0,0
img_05359.png,0,0,5,0,5,0
img_05360.png,0,0,0,3,0,7
img_05361.png,0,0,0,8,0,2
img_05362.png,0,0,0,2,0,8
img_05363.png,0,2,0,0,0,8
img_05364.png,8,0,2,0,0,0
img_05365.png,4,0,0,6,0,0
img_05366.png,0,0,0,3,7,0
img_05367.png,0,6,4,0,0,0
img_05368.png,0,0,3,0,0,7
img_05369.png,0,0,3,0,0,7
img_05370.png,0,0,4,6,0,0
img_05371.png,0,7,3,0,0,0
img_05372.png,0,8,0,2,0,0
img_05373.png,0,0,0,3,7,0
img_05374.png,8,0,0,0,2,0
img_05375.png,0,7,0,3,0,0
img_05376.png,0,0,0,3,7,0
img_05377.png,0,4,0,0,0,6
img_05378.png,0,0,3,7,0,0
img_05379.png,0,0,8,0,0,2
img_05380.png,0,0,2,8,0,0
img_05381.png,7,0,3,0,0,0
img_05382.png,0,8,0,0,2,0
img_05383.png,0,0,0,7,0,3
img_05384.png,3,0,0,0,0,7
img_05385.png,0,0,2,8,0,0
img_05386.png,6,4,0,0,0,0
img_05387.png,0,0,8,0,0,2
img_05388.png,0,0,0,0,6,4
img_05389.png,0,0,7,0,0,3
img_05390.png,0,7,0,3,0,0
img_05391.png,7,0,0,0,3,0
img_05392.png,0,5,0,0,5,0
img_05393.png,3,0,0,7,0,0
img_05394.png,0,0,0,7,0,3
img_05395.png,0,0,0,6,4,0
img_05396.png,6,0,0,4,0,0
img_05397.png,0,3,0,7,0,0
img_05398.png,0,2,0,0,0,8
img_05399.png,0,6,0,4,0,0
img_05400.png,6,0,4,0,0,0
img_05401.png,0,7,0,3,0,0
img_05402.png,0,5,0,0,0,5
img_05403.png,0,3,0,7,0,0
img_05404.png,0,0,6,0,0,4
img_05405.png,0,7,0,0,0,3
img_05406.png,0,0,2,0,0,8
img_05407.png,8,0,0,0,0,2
img_05408.png,0,0,0,3,0,7
img_05409.png,0,0,2,0,8,0
img_05410.png,0,5,5,0,0,0
img_05411.png,0,0,2,0,0,8
img_05412.png,0,0,5,0,0,5
img_05413.png,2,0,0,8,0,0
img_05414.png,0,3,0,0,0,7
img_05415.png,0,5,0,0,5,0
img_05416.png,6,0,0,0,4,0
img_05417.png,7,0,0,0,0,3
img_05418.png,0,0,0,8,2,0
img_05419.png,0,3,0,0,7,0
img_05420.png,7,0,0,0,0,3
img_05421.png,0,0,8,0,0,2
img_05422.png,6,4,0,0,0,0
img_05423.png,3,0,0,7,0,0
img_05424.png,0,4,0,0,6,0
img_05425.png,0,0,2,8,0,0
img_05426.png,5,5,0,0,0,0
img_05427.png,0,2,0,0,0,8
img_05428.png,0,2,0,8,0,0
img_05429.png,5,0,0,0,5,0
img_05430.png,0,4,0,0,6,0
img_05431.png,4,0,6,0,0,0
img_05432.png,0,3,0,0,7,0
img_05433.png,0,0,0,2,8,0
img_05434.png,0,2,0,0,8,0
img_05435.png,0,8,0,0,0,2
img_05436.png,7,0,3,0,0,0
img_05437.png,7,0,3,0,0,0
img_05438.png,0,0,6,0,4,0
img_05439.png,0,0,5,0,5,0
img_05440.png,0,0,3,0,7,0
img_05441.png,0,0,0,0,4,6
img_05442.png,6,0,0,4,0,0
img_05443.png,0,0,0,6,0,4
img_05444.png,0,0,8,2,0,0
img_05445.png,0,0,8,0,0,2
img_05446.png,6,0,0,0,0,4
img_05447.png,0,0,4,0,0,6
img_05448.png,0,0,0,7,3,0
img_05449.png,0,0,4,0,0,6
img_05450.png,0,7,3,0,0,0
img_05451.png,0,0,5,0,5,0
img_05452.png,0,0,8,0,2,0
img_05453.png,0,0,0,0,7,3
img_05454.png,0,5,0,0,0,5
img_05455.png,7,0,0,0,0,3
img_05456.png,6,0,0,0,4,0
img_05457.png,0,0,2,0,8,0
img_05458.png,4,0,0,0,0,6
img_05459.png,0,4,6,0,0,0
img_05460.png,0,8,2,0,0,0
img_05461.png,0,0,4,0,0,6
img_05462.png,8,0,0,0,2,0
img_05463.png,0,2,0,0,8,0
img_05464.png,0,6,0,4,0,0
img_05465.png,0,0,6,0,0,4
img_05466.png,8,0,0,0,2,0
img_05467.png,0,4,0,0,6,0
img_05468.png,0,7,0,3,0,0
img_05469.png,0,0,0,0,2,8
img_05470.png,8,2,0,0,0,0
img_05471.png,0,0,0,2,8,0
img_05472.png,0,0,0,7,3,0
img_05473.png,0,5,5,0,0,0
img_05474.png,0,0,0,5,5,0
img_05475.png,0,0,0,4,0,6
img_05476.png,4,0,6,0,0,0
img_05477.png,2,8,0,0,0,0
img_05478.png,0,8,0,0,2,0
img_05479.png,7,0,0,0,0,3
img_05480.png,0,6,0,4,0,0
img_05481.png,8,0,0,0,0,2
img_05482.png,0,6,0,4,0,0
img_05483.png,6,0,0,0,4,0
img_05484.png,0,0,0,0,5,5
img_05485.png,0,0,2,0,0,8
img_05486.png,0,0,0,0,6,4
img_05487.png,7,0,0,3,0,0
img_05488.png,0,0,0,6,0,4
img_05489.png,7,0,0,0,0,3
img_05490.png,0,0,0,0,8,2
img_05491.png,7,3,0,0,0,0
img_05492.png,8,0,0,2,0,0
img_05493.png,0,2,8,0,0,0
img_05494.png,4,0,0,0,0,6
img_05495.png,0,4,0,6,0,0
img_05496.png,2,0,8,0,0,0
img_05497.png,0,3,0,7,0,0
img_05498.png,4,0,0,0,0,6
img_05499.png,6,0,0,4,0,0
img_05500.png,0,0,8,0,2,0
img_05501.png,7,0,0,0,0,3
img_05502.png,0,0,0,7,3,0
img_05503.png,0,0,6,0,0,4
img_05504.png,5,0,5,0,0,0
img_05505.png,4,0,0,0,0,6
img_05506.png,0,0,0,0,7,3
img_05507.png,0,0,0,0,6,4
img_05508.png,0,0,3,0,0,7
img_05509.png,8,0,0,0,2,0
img_05510.png,0,0,0,4,6,0
img_05511.png,7,3,0,0,0,0
img_05512.png,6,0,0,0,4,0
img_05513.png,0,6,0,4,0,0
img_05514.png,0,2,8,0,0,0
img_05515.png,0,0,3,7,0,0
img_05516.png,0,0,0,6,0,4
img_05517.png,6,0,0,4,0,0
img_05518.png,0,0,6,4,0,0
img_05519.png,0,7,0,0,0,3
img_05520.png,0,0,3,0,7,0
img_05521.png,0,0,0,3,0,7
img_05522.png,0,0,6,0,4,0
img_05523.png,0,0,7,3,0,0
img_05524.png,0,3,7,0,0,0
img_05525.png,5,0,0,5,0,0
img_05526.png,0,8,0,0,2,0
img_05527.png,0,0,6,0,0,4
img_05528.png,2,0,0,0,0,8
img_05529.png,0,5,0,0,5,0
img_05530.png,8,0,2,0,0,0
img_05531.png,0,2,0,0,0,8
img_05532.png,5,5,0,0,0,0
img_05533.png,5,0,5,0,0,0
img_05534.png,7,0,0,3,0,0
img_05535.png,3,0,0,0,0,7
img_05536.png,3,0,0,7,0,0
img_05537.png,0,0,2,0,0,8
img_05538.png,0,0,0,6,0,4
img_05539.png,0,7,0,3,0,0
img_05540.png,4,0,0,0,0,6
img_05541.png,4,0,6,0,0,0
img_05542.png,0,0,3,0,0,7
img_05543.png,0,7,0,3,0,0
img_05544.png,0,0,4,0,0,6
img_05545.png,0,4,6,0,0,0
img_05546.png,2,0,0,8,0,0
img_05547.png,0,0,0,2,0,8
img_05548.png,0,0,0,0,6,4
img_05549.png,0,0,0,7,3,0
img_05550.png,0,0,3,0,0,7
img_05551.png,6,0,0,0,4,0
img_05552.png,5,0,0,0,0,5
img_05553.png,0,0,2,8,0,0
img_05554.png,4,6,0,0,0,0
img_05555.png,0,8,0,2,0,0
img_05556.png,0,0,6,0,0,4
img_05557.png,0,8,0,0,0,2
img_05558.png,2,0,0,8,0,0
img_05559.png,0,0,0,3,7,0
img_05560.png,0,0,0,0,3,7
img_05561.png,0,0,0,0,4,6
img_05562.png,7,0,0,0,0,3
img_05563.png,5,0,0,0,5,0
img_05564.png,0,0,2,0,8,0
img_05565.png,0,0,2,0,8,0
img_05566.png,0,0,3,7,0,0
img_05567.png,4,0,0,6,0,0
img_05568.png,0,5,0,0,5,0
img_05569.png,6,0,0,0,4,0
img_05570.png,5,0,5,0,0,0
img_05571.png,0,0,6,0,4,0
img_05572.png,0,0,4,0,0,6
img_05573.png,0,5,0,0,0,5
img_05574.png,6,4,0,0,0,0
img_05575.png,0,0,0,0,2,8
img_05576.png,2,0,0,8,0,0
img_05577.png,0,0,5,0,5,0
img_05578.png,0,0,5,0,0,5
img_05579.png,6,0,4,0,0,0
img_05580.png,0,2,0,0,8,0
img_05581.png,0,0,3,0,7,0
img_05582.png,0,0,0,0,7,3
img_05583.png,0,6,0,0,4,0
img_05584.png,0,0,5,5,0,0
img_05585.png,0,0,0,3,7,0
img_05586.png,5,0,5,0,0,0
img_05587.png,0,2,0,8,0,0
img_05588.png,7,0,0,0,0,3
img_05589.png,0,7,0,0,0,3
img_05590.png,0,0,3,7,0,0
img_05591.png,0,2,0,8,0,0
img_05592.png,0,0,0,4,0,6
img_05593.png,0,8,0,0,2,0
img_05594.png,0,0,4,0,0,6
img_05595.png,0,7,0,0,3,0
img_05596.png,2,8,0,0,0,0
img_05597.png,0,0,0,0,5,5
img_05598.png,7,0,3,0,0,0
img_05599.png,0,8,2,0,0,0
img_05600.png,5,0,0,0,0,5
img_05601.png,0,8,2,0,0,0
img_05602.png,0,0,2,8,0,0
img_05603.png,4,0,0,0,0,6
img_05604.png,0,0,0,4,0,6
img_05605.png,0,2,0,0,0,8
img_05606.png,0,0,4,0,0,6
img_05607.png,0,2,0,8,0,0
img_05608.png,0,0,0,0,2,8
img_05609.png,5,0,0,0,0,5
img_05610.png,0,0,0,6,0,4
img_05611.png,0,6,0,0,0,4
img_05612.png,0,8,0,0,0,2
img_05613.png,0,3,0,0,7,0
img_05614.png,0,0,0,8,2,0
img_05615.png,0,6,0,0,0,4
img_05616.png,0,3,7,0,0,0
img_05617.png,5,5,0,0,0,0
img_05618.png,4,6,0,0,0,0
img_05619.png,0,0,0,3,7,0
img_05620.png,0,8,0,2,0,0
img_05621.png,0,0,0,4,0,6
img_05622.png,6,0,0,4,0,0
img_05623.png,2,0,0,0,0,8
img_05624.png,3,0,0,0,7,0
img_05625.png,0,8,0,2,0,0
img_05626.png,0,0,0,3,0,7
img_05627.png,0,0,3,0,0,7
img_05628.png,4,0,0,0,0,6
img_05629.png,0,0,0,6,0,4
img_05630.png,0,7,0,3,0,0
img_05631.png,0,0,0,7,0,3
img_05632.png,0,0,7,0,0,3
img_05633.png,0,0,3,0,0,7
img_05634.png,0,6,4,0,0,0
img_05635.png,0,8,0,0,2,0
img_05636.png,5,5,0,0,0,0
img_05637.png,2,0,8,0,0,0
img_05638.png,3,0,0,0,0,7
img_05639.png,0,0,0,5,5,0
img_05640.png,0,4,6,0,0,0
img_05641.png,0,0,0,0,2,8
img_05642.png,6,0,0,4,0,0
img_05643.png,2,0,0,8,0,0
img_05644.png,0,7,3,0,0,0
img_05645.png,8,0,0,0,2,0
